"id";"name";"link";"visited"
664;"Pioneer Gym";"http://www.justdial.com/Delhi/Pioneer-Gym-<near>-Near-Tondon-Nursing-Home-Vivek-Vihar/011PXX11-XX11-140214195347-Q8Q5_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBHdXJnYW9u";"1"
670;"Yuganta Spa & Wellness";"http://www.justdial.com/Delhi/Yuganta-Spa-Wellness-<near>-Opposite-Swarn-Jayanti-Park-Shakti-Khand-Ii-indirapuram/011PXX11-XX11-150424131546-B7Y1_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBHdXJnYW9u";"1"
671;"Fitness Track";"http://www.justdial.com/Delhi/Fitness-Track-<near>-Near-Power-House-Sahibabad/011PXX11-XX11-111223203337-H6Q8_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBHdXJnYW9u";"1"
674;"Acrobate Sanjeevani Fitness...";"http://www.justdial.com/Delhi/Acrobate-Sanjeevani-Fitness-Studio-Yoga-Aerobics-Dance-<near>-Above-Bata-Showroom-And-Opposite-Jaipuria-School-Vasundhara-Sector-13/011PXX11-XX11-140710203614-D6M1_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBHdXJnYW9u";"1"
677;"Talwalkars Better Value Fit...";"http://www.justdial.com/Delhi/Talwalkars-Better-Value-Fitness-Ltd-<near>-Raj-Nagar-Ghaziabad/011PXX11-XX11-140709095805-U4U9_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBHdXJnYW9u";"1"
699;"Origen Beauty & Health Clinic";"http://www.justdial.com/Delhi/Origen-Beauty-Health-Clinic-<near>-Gurgaon/011PXX11-XX11-130530185219-R4Z1_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBHdXJnYW9u";"1"
702;"Cross Fit Stride";"http://www.justdial.com/Delhi/Cross-Fit-Stride-<near>-Huda-Market-Near-Vishal-Megamart-Gurgaon-Sector-14/011PXX11-XX11-150224164501-P5Z2_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBHdXJnYW9u";"1"
703;"Mirrors and images";"http://www.justdial.com/Delhi/Mirrors-and-images-<near>-near-spanish-court-Palam-Vihar/011PXX11-XX11-150706124346-S9E8_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBHdXJnYW9u";"1"
705;"Gym & Tonic Fitness Centre";"http://www.justdial.com/Delhi/Gym-Tonic-Fitness-Centre-<near>-Nr-Bristol-Hotel-PH-4-Gurgaon/011PGE06465_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBHdXJnYW9u";"1"
706;"Assault 2";"http://www.justdial.com/Delhi/Assault-2-<near>-Near-Dr-LAL-Path-Lab-Lady-Fathima-School-Gurgaon-Sector-14/011PXX11-XX11-130804201732-D6G6_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBHdXJnYW9u";"1"
707;"Muscle Fuel";"http://www.justdial.com/Delhi/Muscle-Fuel-<near>-Opp-Raheja-Mall-Sohna-Road/011PXX11-XX11-150527212245-V9M2_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBHdXJnYW9u";"1"
708;"Jeeva fitness";"http://www.justdial.com/Delhi/Jeeva-fitness-<near>-subzi-mandi-rajeev-nagar-Gurgaon/011PXX11-XX11-150810103539-Y7K1_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBHdXJnYW9u";"1"
709;"Vivafit";"http://www.justdial.com/Delhi/Vivafit-<near>-Near-Subhash-Chowk-Sohna-Road/011PXX11-XX11-150105154728-V6J2_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBHdXJnYW9u";"1"
710;"Reebok Corporate Gym";"http://www.justdial.com/Delhi/Reebok-Corporate-Gym-<near>-Tower-B-South-City-Gurgaon-Ho/011PXX11-XX11-140315162540-P5R3_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBHdXJnYW9u";"1"
712;"Bhho Gym & Fitness Centre";"http://www.justdial.com/Delhi/Bhho-Gym-Fitness-Centre-<near>-Nr-Golf-Road-Axis-Bank-Sec-54-Gurgaon/011P521151_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBHdXJnYW9u";"1"
713;"Bhho Gym & Fitness Centre Pvt Ltd";"http://www.justdial.com/Delhi/Bhho-Gym-Fitness-Centre-Pvt-Ltd-<near>-Sec-56-Devendre-Vihar-Gurgaon/011PXX11-XX11-090828145803-M4K3_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBHdXJnYW9u";"1"
714;"Seven Pillars";"http://www.justdial.com/Delhi/Seven-Pillars-<near>-Dlf-City-Phase-Iv-Gurgaon/011PX124-X124-110327125658-S5A4_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBHdXJnYW9u";"1"
715;"Power gym";"http://www.justdial.com/Delhi/Power-gym-<near>-Near-reliance-fresh-Gurgaon-Sector-23/011PXX11-XX11-131128121743-J1H5_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBHdXJnYW9u";"1"
716;"The Platinum";"http://www.justdial.com/Delhi/The-Platinum-<near>-Nera-Atemis-Hospital-Gurgaon-Sector-52/011PXX11-XX11-130921175127-U5V3_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBHdXJnYW9u";"1"
717;"Muscle Buzz Gym";"http://www.justdial.com/Delhi/Muscle-Buzz-Gym-<near>-Opp-H-Block-Andhra-Bank-Basement-Palam-Vihar/011PXX11-XX11-140304104949-B9Y9_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBHdXJnYW9u";"1"
719;"Altitude The Fitness Zone";"http://www.justdial.com/Delhi/Altitude-The-Fitness-Zone-<near>-Near-Pizza-Hut-Gurgaon-Sector-14/011PXX11-XX11-110531085623-Q9J5_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBHdXJnYW9u";"1"
721;"Shape in fitness hub";"http://www.justdial.com/Delhi/Shape-in-fitness-hub-<near>-New-anaaz-mandi-near-nh-8-Gurgaon-HO/011PXX11-XX11-140911183406-P1N2_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBHdXJnYW9u";"1"
722;"VATS GYM";"http://www.justdial.com/Delhi/VATS-GYM-<near>-near-bijli-board-office-Gurgaon-HO/011PXX11-XX11-140225132004-E7R4_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBHdXJnYW9u";"1"
725;"Fitness Frenzy";"http://www.justdial.com/Delhi/Fitness-Frenzy-<near>-South-City-2-Gurgaon/011PXX11-XX11-110413062533-L8K6_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBHdXJnYW9u";"1"
726;"X-treme fitness";"http://www.justdial.com/Delhi/X-treme-fitness-<near>-Inside-of-omaxe-mall-Gurgaon/011PXX11-XX11-130923172059-C3A3_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBHdXJnYW9u";"1"
727;"Xpert Health";"http://www.justdial.com/Delhi/Xpert-Health-<near>-Dlf-City-Phase-IV-Gurgaon/011PXX11-XX11-121219200143-V8U1_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBHdXJnYW9u";"1"
728;"Body Line Health Club";"http://www.justdial.com/Delhi/Body-Line-Health-Club-<near>-Gurgaon-Sector-17/011PXX11-XX11-110908134940-Z6L8_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBHdXJnYW9u";"1"
729;"Fit India Gym Machines & food ...";"http://www.justdial.com/Delhi/Fit-India-Gym-Machines-food-Supplements-<near>-Near-Sector-10a-Chowk-Gurgaon-Sector-10a/011PXX11-XX11-120323120518-L9R7_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBHdXJnYW9u";"1"
730;"Energy plaza";"http://www.justdial.com/Delhi/Energy-plaza-<near>-Gurgaon/011PXX11-XX11-130425165147-I9I9_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBHdXJnYW9u";"1"
731;"LIFE TIME FITNESS";"http://www.justdial.com/Delhi/LIFE-TIME-FITNESS-<near>-Behind-Sahara-Mall-DLF-City-Phase-Iv-Gurgaon/011PXX11-XX11-140308180433-B9T2_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBHdXJnYW9u";"1"
732;"Body Booze";"http://www.justdial.com/Delhi/Body-Booze-<near>-Gurgaon-Ho/011PXX11-XX11-140315161523-N2F7_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBHdXJnYW9u";"1"
733;"Flex Gym & Slimming Centre";"http://www.justdial.com/Delhi/Flex-Gym-Slimming-Centre-<near>-New-Railway-Road--Gurgaon-Ho/011PXX11-XX11-140315161653-R6C9_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBHdXJnYW9u";"1"
734;"Total Firness Centre";"http://www.justdial.com/Delhi/Total-Firness-Centre-<near>-Near-Kapashera-Border-Gurgaon-Sector-21/011PXX11-XX11-131214120950-X2Y9_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBHdXJnYW9u";"1"
735;"ART FITNESS UNISEX GYM";"http://www.justdial.com/Delhi/ART-FITNESS-UNISEX-GYM-<near>-Besides-petrol-pump-Gurgaon/011PXX11-XX11-140123185251-S8Z9_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBHdXJnYW9u";"1"
736;"Zink Fitness Studio";"http://www.justdial.com/Delhi/Zink-Fitness-Studio-<near>-Sushant-Lok-Phase-1/011PXX11-XX11-130318160101-F3U5_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBHdXJnYW9u";"1"
737;"Planet Health";"http://www.justdial.com/Delhi/Planet-Health-<near>-Gurgaon/011PXX11-XX11-091031173733-B5G9_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBHdXJnYW9u";"1"
738;"Rock On Gym";"http://www.justdial.com/Delhi/Rock-On-Gym-<near>-Near-Sector-5-Chowk-Ashok-Vihar-Phase-2-Palam-Vihar-Road/011PXX11-XX11-120512142527-A1F1_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBHdXJnYW9u";"1"
739;"THE BODYLINE GYM";"http://www.justdial.com/Delhi/THE-BODYLINE-GYM-<near>-NEAR-SEC-5-CIRCLE-Gurgaon-Sector-5/011PXX11-XX11-131007120432-D8H2_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBHdXJnYW9u";"1"
740;"Health First";"http://www.justdial.com/Delhi/Health-First-<near>-Nbn-Small-Gurgaon/011P1237984292Z6I3R1_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBHdXJnYW9u";"1"
742;"Inner space";"http://www.justdial.com/Delhi/Inner-space-<near>-Opp-Hdfc-bank-Gurgaon/011PXX11-XX11-130112161953-H2J2_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBHdXJnYW9u";"1"
743;"Abacus(mental maths,brain gym)";"http://www.justdial.com/Delhi/Abacus(mental-maths,brain-gym)-<near>-South-City-1/011PX124-X124-121025154842-C4W4_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBHdXJnYW9u";"1"
744;"Musculoy Forma";"http://www.justdial.com/Delhi/Musculoy-Forma-<near>-huda-market-Gurgaon-Sector-10a/011PXX11-XX11-140626112230-H6C2_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBHdXJnYW9u";"1"
745;"BODY STUDIO";"http://www.justdial.com/Delhi/BODY-STUDIO-<near>-Rajiv-Ngr-Gurgaon/011PXX11-XX11-110514135442-C5E8_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBHdXJnYW9u";"1"
746;"Trinity Healthtech";"http://www.justdial.com/Delhi/Trinity-Healthtech-<near>-Nr-Sahara-Mall-Gurgaon/011PXX11-XX11-121106114810-I1K4_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBHdXJnYW9u";"1"
748;"Body building jim";"http://www.justdial.com/Delhi/Body-building-jim-<near>-Near-Munjal-Showa-Gurgaon/011PXX11-XX11-121016160340-F5H5_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBHdXJnYW9u";"1"
749;"Culb Viva";"http://www.justdial.com/Delhi/Culb-Viva-<near>-Behind-Petrol-Pump-Gurgaon-Sector-23/011PXX11-XX11-121021192322-X1R5_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBHdXJnYW9u";"1"
750;"Fitness Pro";"http://www.justdial.com/Delhi/Fitness-Pro-<near>-Opposite-to-Sector-12-Petrol-Pump-Gurgaon-Sector-12/011PXX11-XX11-130514180409-X8B4_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBHdXJnYW9u";"1"
751;"Pravesh health club";"http://www.justdial.com/Delhi/Pravesh-health-club-<near>-Near-gram-in-bank-Gurgaon/011PXX11-XX11-140609084247-B5Z7_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBHdXJnYW9u";"1"
752;"Fitness Nation Gym";"http://www.justdial.com/Delhi/Fitness-Nation-Gym-<near>-Sector-52-Ardee-City/011PXX11-XX11-120921122535-I3Q9_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBHdXJnYW9u";"1"
754;"Worlds Gym";"http://www.justdial.com/Delhi/Worlds-Gym-<near>-Near-Govt-College-Vikas-Nagar-Near-Sector-9-10-Chowk-Gurgaon/011PXX11-XX11-100814100746-Q8E5_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBHdXJnYW9u";"1"
755;"Blue Stone Fitness Solutions";"http://www.justdial.com/Delhi/Blue-Stone-Fitness-Solutions-<near>-Kendriya-Vhr-Sec-56-Gurgaon/011PXX11-XX11-100504155615-D4A6_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBHdXJnYW9u";"1"
756;"Intensity Gym";"http://www.justdial.com/delhi/Intensity-Gym-<near>-n-Gurgaon-Sector-23/011PXX11-XX11-120526180018-G6Y2_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBHdXJnYW9u";"1"
757;"Body Virtu Complete Health Centre";"http://www.justdial.com/Delhi/Body-Virtu-Complete-Health-Centre-<near>-Gurgaon-Sector-43/011P1238218104F6L4P7_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBHdXJnYW9u";"1"
759;"Dogras Fitness Planet";"http://www.justdial.com/Delhi/Dogras-Fitness-Planet-<near>-Nr-Omex-Wedding-Mall-Sec-49-Gurgaon/011PXX11-XX11-100409171958-T9K7_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBHdXJnYW9u";"1"
760;"DUMBELL DREAMS";"http://www.justdial.com/Delhi/DUMBELL-DREAMS-<near>-Chakkarpur-Gurgaon/011PX124-X124-111214233201-F1J1_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBHdXJnYW9u";"1"
761;"Adreno gym";"http://www.justdial.com/Delhi/Adreno-gym-<near>-Over-reliance-fresh-Gurgaon-Sector-4/011PXX11-XX11-140606173524-R6T7_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBHdXJnYW9u";"1"
762;"Fitness Forever Hub";"http://www.justdial.com/Delhi/Fitness-Forever-Hub-<near>-Near-Ansal-Institute-Of-Technology-Gurgaon-Sector-55/011PXX11-XX11-130625143632-J4N9_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBHdXJnYW9u";"1"
763;"Sportrack Gym";"http://www.justdial.com/Delhi/Sportrack-Gym-<near>-South-City-1/011PXX11-XX11-131026100003-S7T5_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBHdXJnYW9u";"1"
765;"Fitness zym center( gents & la...";"http://www.justdial.com/Delhi/Fitness-zym-center(-gents-ladies)-<near>-Near-purana-kuaa--Gurgaon-Sector-17/011P1222403921P8S2U8_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBHdXJnYW9u";"1"
766;"YOG Shakti & Nature Cure";"http://www.justdial.com/Delhi/YOG-Shakti-Nature-Cure-<near>-South-City-1-Nr-Unitech-House-Gurgaon/011PXX11-XX11-090413185818-G9W7_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBHdXJnYW9u";"1"
767;"BMX Gym";"http://www.justdial.com/Delhi/BMX-Gym-<near>-near-pinclust-scholl-Dlf-City-Phase-I-Gurgaon/011PXX11-XX11-151009122401-V5R7_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBHdXJnYW9u";"1"
768;"Dumbells & dreams gym";"http://www.justdial.com/Delhi/Dumbells-dreams-gym-<near>-Near-sahara-mall-Gurgaon/011PXX11-XX11-130729144454-G1P5_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBHdXJnYW9u";"1"
769;"Gymvisor.com";"http://www.justdial.com/Delhi/Gymvisor-com-<near>-Gurgaon/011PXX11-XX11-140917175921-Y7C7_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBHdXJnYW9u";"1"
770;"H2o Restaurant";"http://www.justdial.com/Delhi/H2o-Restaurant-<near>-PH-1-Dlf-Gurgaon/011P1239194062Y1H4U4_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBHdXJnYW9u";"1"
771;"Annex Gym";"http://www.justdial.com/Delhi/Annex-Gym-<near>-New-Clny-Gurgaon/011PXX11-XX11-091002093519-M5V4_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBHdXJnYW9u";"1"
772;"Kataria Royal Gym";"http://www.justdial.com/Delhi/Kataria-Royal-Gym-<near>-Nr-Moji-Wala-Kaun-Gurgaon-Village-Gurgaon/011PXX11-XX11-100203114713-K3V1_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBHdXJnYW9u";"1"
773;"Fashion Health Club";"http://www.justdial.com/Delhi/Fashion-Health-Club-<near>-Gurgaon/011PXX11-XX11-100206171413-W4Q5_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBHdXJnYW9u";"1"
774;"Faulaad Gym";"http://www.justdial.com/Delhi/Faulaad-Gym-<near>-Sec-39-Nr-Medicity-Gurgaon/011PXX11-XX11-120618114612-U5J7_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBHdXJnYW9u";"1"
775;"Hans health club fitness point";"http://www.justdial.com/Delhi/Hans-health-club-fitness-point-<near>-Village-naharpur-rupa-Gurgaon/011PXX11-XX11-130209112354-H8L1_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBHdXJnYW9u";"1"
776;"3 degree";"http://www.justdial.com/Delhi/3-degree-<near>-Circular-road-Gurgaon/011PXX11-XX11-130214173700-S2K5_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBHdXJnYW9u";"1"
777;"D-one gym";"http://www.justdial.com/Delhi/D-one-gym-<near>-Near-dhanwapur-railwayline-Gurgaon/011PXX11-XX11-140606202936-Y2D7_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBHdXJnYW9u";"1"
778;"Niruana Fitness Studio & Gym";"http://www.justdial.com/Delhi/Niruana-Fitness-Studio-Gym-<near>-Gurgaon-Ho/011PXX11-XX11-140315162303-F3E7_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBHdXJnYW9u";"1"
779;"Amba fitness studio";"http://www.justdial.com/Delhi/Amba-fitness-studio-<near>-Laxmi-garden-Gurgaon-HO/011PXX11-XX11-141024140414-H7Y7_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBHdXJnYW9u";"1"
780;"Okaya Gym";"http://www.justdial.com/Delhi/Okaya-Gym-<near>-Behind-gyan-devi-school-Sukhrali/011PXX11-XX11-130924124722-U9T3_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBHdXJnYW9u";"1"
782;"Ockon Gym";"http://www.justdial.com/Delhi/Ockon-Gym-<near>-Behind-gyan-devi-public-school-Sukhrali/011PXX11-XX11-130930162056-W2C1_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBHdXJnYW9u";"1"
783;"Perfect fitness gym";"http://www.justdial.com/Delhi/Perfect-fitness-gym-<near>-Near-CRPF-Camp-Chowk-Opp-Atul-Katria-School-Gurgaon/011PXX11-XX11-141219175002-C3K7_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBHdXJnYW9u";"1"
785;"Indians gym";"http://www.justdial.com/Delhi/Indians-gym-<near>-Opp-akashi-petrol-pump-Gurgaon/011PXX11-XX11-150203180028-S9D9_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBHdXJnYW9u";"1"
786;"Nutri zone";"http://www.justdial.com/Delhi/Nutri-zone-<near>-Huda-market-Gurgaon-Sector-15/011PXX11-XX11-140625132455-X2V5_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBHdXJnYW9u";"1"
787;"Flex gym";"http://www.justdial.com/Delhi/Flex-gym-<near>-Miyawali-colony-opp-to-ganpati-honda-Gurgaon/011PXX11-XX11-140725190513-T6Y4_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBHdXJnYW9u";"1"
788;"The Revolution";"http://www.justdial.com/Delhi/The-Revolution-<near>-Radisson-Hotel-Sushant-Lok/011PXX11-XX11-090820201728-V4T2_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBHdXJnYW9u";"1"
789;"Body Fuel";"http://www.justdial.com/Delhi/Body-Fuel-<near>-Near-HDFC-ATM-Bank-Gurgaon/011PXX11-XX11-140407202222-X8H8_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBHdXJnYW9u";"1"
790;"Fitness Victory Gym";"http://www.justdial.com/Delhi/Fitness-Victory-Gym-<near>-Near-Bombay-Hair-Dresser-Opposite-Nirankari-Bhawan-Basai-Road/011PXX11-XX11-140722152406-R4C5_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBHdXJnYW9u";"1"
791;"Vijender personel trainer";"http://www.justdial.com/Delhi/Vijender-personel-trainer-<near>-Gurgaon/011PXX11-XX11-130530190447-F6D9_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBHdXJnYW9u";"1"
792;"Om Badal The Fitness Zone";"http://www.justdial.com/Delhi/Om-Badal-The-Fitness-Zone-<near>-Gurgaon-Sector-10a/011PXX11-XX11-140124183930-Z1X3_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBHdXJnYW9u";"1"
793;"Personality Shapers";"http://www.justdial.com/Delhi/Personality-Shapers-<near>-Near-Subway-Restaurant-New-Colony/011P5459254_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBHdXJnYW9u";"1"
794;"Power house gym gurgaon sector 39";"http://www.justdial.com/Delhi/Power-house-gym-gurgaon-sector-39-<near>-Gurgaon-Sector-39/011PXX11-XX11-150812200035-C7C4_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBHdXJnYW9u";"1"
795;"Personal Training Vikas Dabas";"http://www.justdial.com/Delhi/Personal-Training-Vikas-Dabas-<near>-/011PXX11-XX11-140719200114-K4U5_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBHdXJnYW9u";"1"
796;"Fitness zone";"http://www.justdial.com/Delhi/Fitness-zone-<near>-Kanhayi-Gurgaon/011PXX11-XX11-150921125312-Q9Q6_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBHdXJnYW9u";"1"
797;"Mandeep Kumar";"http://www.justdial.com/Delhi/Mandeep-Kumar-<near>-Sohna-Road/011PXX11-XX11-150716171503-P5F2_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBHdXJnYW9u";"1"
798;"National zim";"http://www.justdial.com/Delhi/National-zim-<near>-Opposite-Park-Hospital-Street-Dundahera/011PXX11-XX11-130119134451-K6U7_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBHdXJnYW9u";"1"
799;"Bhrat Taekwando & self defence...";"http://www.justdial.com/Delhi/Bhrat-Taekwando-self-defence-training-center-<near>-near-gas-godown-Basai-Road/011PXX11-XX11-150630133952-C4C9_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBHdXJnYW9u";"1"
801;"BODIX GYM";"http://www.justdial.com/Delhi/BODIX-GYM-<near>-Opp-to-omax-mall-Sohna-Road/011PXX11-XX11-140830122953-Q4J7_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBHdXJnYW9u";"1"
802;"Fitness Valley";"http://www.justdial.com/Delhi/Fitness-Valley-<near>-Sikanderpur-Gurgaon/011P1712826_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBHdXJnYW9u";"1"
803;"Elemention Health Club";"http://www.justdial.com/delhi/Elemention-Health-Club-<near>-Near-Before-Suncity-Gurgaon/011PXX11-XX11-151031200745-L1C1_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBHdXJnYW9u";"1"
804;"Kayakalp fitness studio and da...";"http://www.justdial.com/Delhi/Kayakalp-fitness-studio-and-dance-academy-<near>-Near-to-miawali-colony-gate-New-Railway-Road/011PXX11-XX11-140725171135-J1Q2_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBHdXJnYW9u";"1"
805;"FITNESS POINT";"http://www.justdial.com/Delhi/FITNESS-POINT-<near>-OPp-VYAPAR-KENDRA-Sushant-Lok-Phase-1/011PXX11-XX11-130105213847-M3E6_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBHdXJnYW9u";"1"
807;"Xtreme Nutrition";"http://www.justdial.com/Delhi/Xtreme-Nutrition-<near>-Near-Subhash-chowk--Sohna-Road/011PXX11-XX11-131022131620-Z9R9_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBHdXJnYW9u";"1"
809;"Fitness Mine";"http://www.justdial.com/Delhi/Fitness-Mine-<near>-Near-Dayal-Hospital-New-Palam-Vihar/011PXX11-XX11-120104122048-A2M1_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBHdXJnYW9u";"1"
811;"Forever fitness hub";"http://www.justdial.com/Delhi/Forever-fitness-hub-<near>-Mapple-height-community-centre-Sushant-Lok-Phase-1/011PXX11-XX11-131205131438-V8G5_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBHdXJnYW9u";"1"
812;"The Fitness Zone";"http://www.justdial.com/Delhi/The-Fitness-Zone-<near>-Palam-Vihar/011PXX11-XX11-141130121103-H6E6_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBHdXJnYW9u";"1"
816;"Total fitness shop";"http://www.justdial.com/Delhi/Total-fitness-shop-<near>-Opp-Sahara-Mall-Central-Arcade-Market-Dlf-City-Phase-II-Gurgaon/011PK008275_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBHdXJnYW9u";"1"
818;"Cultivator Gym & Spa";"http://www.justdial.com/Delhi/Cultivator-Gym-Spa-<near>-Dlf-City-Phase-II-Gurgaon/011PXX11-XX11-110128154925-V2J2_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBHdXJnYW9u";"1"
819;"Fitness consultant Raj";"http://www.justdial.com/Delhi/Fitness-consultant-Raj-<near>-Near-Telephone-Exchange-DLF-City-Phase-Ii-Gurgaon/011PXX11-XX11-140624181237-N9J5_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBHdXJnYW9u";"1"
820;"Ganpati Fitness Point";"http://www.justdial.com/Delhi/Ganpati-Fitness-Point-<near>-U-Block-Near-Yadav-Properties-Dlf-City-Phase-III-Gurgaon/011PXX11-XX11-140701170551-K1U2_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBHdXJnYW9u";"1"
821;"H Two O Fitness";"http://www.justdial.com/Delhi/H-Two-O-Fitness-<near>-Opp-Water-Tank-Dlf-City-Phase-III-Gurgaon/011PXX11-XX11-100926103507-W4J8_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBHdXJnYW9u";"1"
822;"Goodwill gym";"http://www.justdial.com/Delhi/Goodwill-gym-<near>-Behind-rbs-DLF-City-Phase-Iii-Gurgaon/011PXX11-XX11-140812184546-J4F9_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBHdXJnYW9u";"1"
